http://dbpedia.org/resource/Davey_Lawrence	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/English_Premier_Ice_Hockey_League
http://dbpedia.org/resource/Greg_Poss	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/International_Hockey_League_(1945–2001)
http://dbpedia.org/resource/Seth_Appert	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Ferris_State_University
http://dbpedia.org/resource/Jimmy_Kilpatrick	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/GET-ligaen
http://dbpedia.org/resource/Gino_Guyer	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/GET-ligaen
http://dbpedia.org/resource/David_Oliver_(ice_hockey)	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/HockeyAllsvenskan	http://dbpedia.org/resource/Swedish_Ice_Hockey_Association
http://dbpedia.org/resource/Igor_Larionov	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/HockeyAllsvenskan	http://dbpedia.org/resource/Swedish_Ice_Hockey_Association
http://dbpedia.org/resource/Gordie_Howe	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/International_Hockey_League_(1945–2001)
http://dbpedia.org/resource/Takahito_Suzuki	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Japan_Ice_Hockey_League
http://dbpedia.org/resource/Hideyuki_Osawa	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Japan_Ice_Hockey_League
http://dbpedia.org/resource/Ville_Peltonen	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Kontinental_Hockey_League
http://dbpedia.org/resource/Aleksi_Holmberg	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Ligue_Magnus	http://dbpedia.org/resource/French_ice_hockey_federation
http://dbpedia.org/resource/Mika_Nieminen	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Mestis
http://dbpedia.org/resource/Scott_Hillman	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Major_League_Roller_Hockey
http://dbpedia.org/resource/Esa_Keskinen	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Mestis
http://dbpedia.org/resource/Hannu_Aravirta	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Mestis
http://dbpedia.org/resource/Albert_Kerr	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/National_Hockey_Association
http://dbpedia.org/resource/Edgar_Dey	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/National_Hockey_Association
http://dbpedia.org/resource/Les_Binkley	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/National_Hockey_League
http://dbpedia.org/resource/Mikko_Lehtonen_(ice_hockey,_born_1978)	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/National_Hockey_League
http://dbpedia.org/resource/Heinz_Ehlers	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/National_League_A	http://dbpedia.org/resource/Hockey_Europe	http://dbpedia.org/resource/Schweizerischer_Eishockeyverband
http://dbpedia.org/resource/Claude_Lapointe	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/National_League_A	http://dbpedia.org/resource/Hockey_Europe	http://dbpedia.org/resource/Schweizerischer_Eishockeyverband
http://dbpedia.org/resource/Les_Binkley	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/North_American_Hockey_League	http://dbpedia.org/resource/USA_Hockey
http://dbpedia.org/resource/Scott_Farrell	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Oberliga_(ice_hockey)	http://dbpedia.org/resource/German_Ice_Hockey_Federation
http://dbpedia.org/resource/Gord_Fraser_(ice_hockey)	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Pacific_Coast_Hockey_Association
http://dbpedia.org/resource/Steve_Shirreffs	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Princeton_University	http://dbpedia.org/resource/Ivy_League	http://dbpedia.org/resource/arXiv	http://dbpedia.org/resource/Coalition_for_Networked_Information	http://dbpedia.org/resource/Center_for_Research_Libraries	http://dbpedia.org/resource/ORCID,_Inc.	http://dbpedia.org/resource/Consortium_of_Social_Science_Associations	http://dbpedia.org/resource/Scholarly_Publishing_and_Academic_Resources_Coalition
